# OrderP Phi
330.000000 -inf
331.150000 -inf
332.300000 -inf
333.450000 -inf
334.600000 -inf
335.750000 -inf
336.900000 -inf
338.050000 -inf
339.200000 -inf
340.350000 -inf
341.500000 -12.879430
342.650000 -inf
343.800000 -inf
344.950000 -inf
346.100000 -12.492318
347.250000 -11.608653
348.400000 -10.381315
349.550000 -9.347251
350.700000 -8.977424
351.850000 -8.393709
353.000000 -7.880518
354.150000 -7.720872
355.300000 -7.032982
356.450000 -6.288229
357.600000 -5.864125
358.750000 -5.791918
359.900000 -5.150636
361.050000 -4.681997
362.200000 -4.444068
363.350000 -4.142415
364.500000 -3.958419
365.650000 -3.419242
366.800000 -3.287290
367.950000 -3.156035
369.100000 -2.746239
370.250000 -2.432577
371.400000 -2.220712
372.550000 -1.973564
373.700000 -1.891346
374.850000 -1.863159
376.000000 -1.656362
377.150000 -1.444657
378.300000 -1.530388
379.450000 -1.207336
380.600000 -1.090530
381.750000 -0.977819
382.900000 -0.904010
384.050000 -0.861645
385.200000 -0.597832
386.350000 -0.601706
387.500000 -0.424291
388.650000 -0.302527
389.800000 -0.082364
390.950000 -0.041490
392.100000 -0.085791
393.250000 -0.004864
394.400000 -0.028701
395.550000 -0.075897
396.700000 -0.079136
397.850000 0.000000
399.000000 -0.093261
400.150000 -0.106702
401.300000 -0.261049
402.450000 -0.468085
403.600000 -0.647436
404.750000 -0.809012
405.900000 -0.960820
407.050000 -0.912621
408.200000 -0.908519
409.350000 -1.172155
410.500000 -1.262930
411.650000 -1.464904
412.800000 -1.450350
413.950000 -1.575764
415.100000 -1.869535
416.250000 -2.036290
417.400000 -1.989581
418.550000 -2.352217
419.700000 -2.467560
420.850000 -2.805305
422.000000 -3.194431
423.150000 -3.375555
424.300000 -3.641228
425.450000 -3.984397
426.600000 -4.315344
427.750000 -4.593587
428.900000 -4.876455
430.050000 -5.377065
431.200000 -5.642696
432.350000 -6.029191
433.500000 -6.266428
434.650000 -6.862568
435.800000 -7.070484
436.950000 -7.349290
438.100000 -7.964680
439.250000 -8.230983
440.400000 -8.498546
441.550000 -8.974473
442.700000 -9.483343
443.850000 -9.950333
445.000000 -10.353800
446.150000 -10.937864
447.300000 -11.432416
448.450000 -11.937987
449.600000 -12.520254
450.750000 -13.069595
451.900000 -13.689393
453.050000 -14.153132
454.200000 -14.909298
455.350000 -15.397641
456.500000 -15.963380
457.650000 -16.694348
458.800000 -17.188721
459.950000 -17.921192
461.100000 -18.546200
462.250000 -19.272422
463.400000 -19.952920
464.550000 -20.661957
465.700000 -21.470792
466.850000 -22.093767
468.000000 -22.924140
469.150000 -23.847968
470.300000 -24.545363
471.450000 -25.336139
472.600000 -26.026211
473.750000 -27.099351
474.900000 -27.670729
476.050000 -28.571779
477.200000 -29.405374
478.350000 -30.246783
479.500000 -30.988986
480.650000 -31.821020
481.800000 -32.703239
482.950000 -33.625661
484.100000 -34.571269
485.250000 -35.468146
486.400000 -36.490014
487.550000 -37.339872
488.700000 -38.242443
489.850000 -39.361286
491.000000 -40.534777
492.150000 -41.480479
493.300000 -42.595414
494.450000 -43.499523
495.600000 -44.578289
496.750000 -45.576843
497.900000 -46.707198
499.050000 -47.720025
500.200000 -48.863447
501.350000 -49.811197
502.500000 -50.957371
503.650000 -52.178359
504.800000 -53.363852
505.950000 -54.427830
507.100000 -55.791679
508.250000 -56.902566
509.400000 -58.169214
510.550000 -59.341170
511.700000 -60.723607
512.850000 -61.925362
514.000000 -63.186076
515.150000 -64.339840
516.300000 -65.626829
517.450000 -67.116885
518.600000 -68.337640
519.750000 -69.654818
520.900000 -70.894577
522.050000 -72.204540
523.200000 -73.783365
524.350000 -75.041155
525.500000 -76.423771
526.650000 -77.807935
527.800000 -79.335474
528.950000 -81.048912
530.100000 -82.221139
531.250000 -83.708029
532.400000 -85.400614
533.550000 -86.897196
534.700000 -88.661079
535.850000 -90.325023
537.000000 -91.599805
538.150000 -93.373306
539.300000 -95.429374
540.450000 -97.070135
541.600000 -98.917614
542.750000 -101.372403
543.900000 -103.207226
545.050000 -104.652478
546.200000 -inf
547.350000 -inf
548.500000 -inf
549.650000 -inf
550.800000 -inf
551.950000 -inf
553.100000 -inf
554.250000 -inf
555.400000 -inf
556.550000 -inf
557.700000 -inf
558.850000 -inf
