1000000.0	188.53631943954954	188.53631943954954
1000500.0	193.89437057284238	193.89437057284238
1001000.0	208.82647927106964	208.82647927106964
1001500.0	211.03007213152623	211.03007213152623
1002000.0	224.20467297758896	224.20467297758896
1002500.0	218.1758173205637	218.1758173205637
1003000.0	180.0992755423372	180.0992755423372
1003500.0	189.58948254180666	189.58948254180666
1004000.0	159.16011233410424	159.16011233410424
1004500.0	179.88797211736193	179.88797211736193
1005000.0	193.75350162286088	193.75350162286088
1005500.0	211.53820655825152	211.53820655825152
1006000.0	213.33093164792518	213.33093164792518
1006500.0	207.02704613616953	207.02704613616953
1007000.0	216.79899103560805	216.79899103560805
1007500.0	197.02199666473004	197.02199666473004
1008000.0	211.91553410284718	211.91553410284718
1008500.0	201.67738005942505	201.67738005942505
1009000.0	218.91370229666452	218.91370229666452
1009500.0	163.4817704782366	163.4817704782366
1010000.0	174.22135090315146	174.22135090315146
1010500.0	222.98045472177637	222.98045472177637
1011000.0	184.72279572214856	184.72279572214856
1011500.0	193.66126600084752	193.66126600084752
1012000.0	188.02986202413393	188.02986202413393
1012500.0	193.84406023356456	193.84406023356456
1013000.0	205.42885435838056	205.42885435838056
1013500.0	190.01041238044758	190.01041238044758
1014000.0	184.2347854311332	184.2347854311332
1014500.0	166.02411962317262	166.02411962317262
1015000.0	206.70841398739387	206.70841398739387
1015500.0	210.56218597622686	210.56218597622686
1016000.0	217.7414713914455	217.7414713914455
1016500.0	171.47105235585948	171.47105235585948
1017000.0	223.04921218546048	223.04921218546048
1017500.0	174.5198589162172	174.5198589162172
1018000.0	198.75099532464856	198.75099532464856
1018500.0	224.0420028805818	224.0420028805818
1019000.0	216.44011061540652	216.44011061540652
1019500.0	199.84440669832549	199.84440669832549
1020000.0	202.40352595635818	202.40352595635818
1020500.0	168.22268144970022	168.22268144970022
1021000.0	175.35501054826037	175.35501054826037
1021500.0	189.18364580495276	189.18364580495276
1022000.0	219.9836355120122	219.9836355120122
1022500.0	205.9504048755832	205.9504048755832
1023000.0	204.31531884898766	204.31531884898766
1023500.0	202.44880526171306	202.44880526171306
1024000.0	200.33912503457952	200.33912503457952
1024500.0	198.0969609140128	198.0969609140128
1025000.0	199.6465193638275	199.6465193638275
1025500.0	211.75286400584613	211.75286400584613
1026000.0	191.35034441660278	191.35034441660278
1026500.0	199.26919181922574	199.26919181922574
1027000.0	212.14360764091916	212.14360764091916
1027500.0	207.3238771379195	207.3238771379195
1028000.0	197.0136116081878	197.0136116081878
1028500.0	216.42166349100629	216.42166349100629
1029000.0	194.82343483821464	194.82343483821464
1029500.0	175.55792891668733	175.55792891668733
1030000.0	210.77181238988638	210.77181238988638
1030500.0	208.30995978780214	208.30995978780214
1031000.0	178.18748264970162	178.18748264970162
1031500.0	204.51656020611105	204.51656020611105
1032000.0	193.8172280526099	193.8172280526099
1032500.0	187.64918045691894	187.64918045691894
1033000.0	184.10565556031327	184.10565556031327
1033500.0	191.49289037789393	191.49289037789393
1034000.0	211.50634334337394	211.50634334337394
1034500.0	170.06907090126492	170.06907090126492
1035000.0	217.0086174492737	217.0086174492737
1035500.0	215.49930727087877	215.49930727087877
1036000.0	214.80670160012676	214.80670160012676
1036500.0	199.03273322461766	199.03273322461766
1037000.0	183.76857628713736	183.76857628713736
1037500.0	180.1193996780471	180.1193996780471
1038000.0	185.4891898905076	185.4891898905076
1038500.0	188.76103895499608	188.76103895499608
1039000.0	180.69964559107584	180.69964559107584
1039500.0	225.1756625256846	225.1756625256846
1040000.0	202.72048109382416	202.72048109382416
1040500.0	200.97471232081506	200.97471232081506
1041000.0	194.4343682144452	194.4343682144452
1041500.0	197.7062172789398	197.7062172789398
1042000.0	209.80920789833297	209.80920789833297
1042500.0	209.38492403707883	209.38492403707883
1043000.0	191.19941339875717	191.19941339875717
1043500.0	176.67481844869346	176.67481844869346
1044000.0	177.08233219686315	177.08233219686315
1044500.0	164.1240658097108	164.1240658097108
1045000.0	177.34059193849689	177.34059193849689
1045500.0	181.8198891457074	181.8198891457074
1046000.0	192.11338456234245	192.11338456234245
1046500.0	195.2711968578041	195.2711968578041
1047000.0	227.4580749176772	227.4580749176772
1047500.0	196.7369047421538	196.7369047421538
1048000.0	184.67248538286466	184.67248538286466
1048500.0	164.72275884713977	164.72275884713977
1049000.0	193.93629585557792	193.93629585557792
1049500.0	200.59235374228427	200.59235374228427
1050000.0	199.86620784535114	199.86620784535114
1050500.0	198.61683441990573	198.61683441990573
1051000.0	231.41917563030447	231.41917563030447
1051500.0	172.50073729978126	172.50073729978126
1052000.0	199.48049524420713	199.48049524420713
1052500.0	191.90208113736716	191.90208113736716
1053000.0	200.90427784582124	200.90427784582124
1053500.0	193.81890506392565	193.81890506392565
1054000.0	199.05788839425654	199.05788839425654
1054500.0	195.73237496786484	195.73237496786484
1055000.0	224.76144073227627	224.76144073227627
1055500.0	184.72782675607147	184.72782675607147
1056000.0	194.0335625115203	194.0335625115203
1056500.0	187.57203793669257	187.57203793669257
1057000.0	178.69729408774265	178.69729408774265
1057500.0	175.49587949824186	175.49587949824186
1058000.0	209.9483998370109	209.9483998370109
1058500.0	218.26972995388675	218.26972995388675
1059000.0	196.81069323976084	196.81069323976084
1059500.0	162.3682349688437	162.3682349688437
1060000.0	188.62184701632424	188.62184701632424
1060500.0	223.86591669309732	223.86591669309732
1061000.0	208.78287697703053	208.78287697703053
1061500.0	195.57473590478668	195.57473590478668
1062000.0	219.78407116620457	219.78407116620457
1062500.0	190.8774272273683	190.8774272273683
1063000.0	170.85391219402416	170.85391219402416
