# OrderP Phi
-70.000000 -inf
-67.500000 -inf
-65.000000 -inf
-62.500000 -inf
-60.000000 -inf
-57.500000 -inf
-55.000000 -inf
-52.500000 -inf
-50.000000 -inf
-47.500000 -219.637958
-45.000000 -inf
-42.500000 -212.427491
-40.000000 -208.423524
-37.500000 -204.082176
-35.000000 -201.258724
-32.500000 -197.762649
-30.000000 -193.954006
-27.500000 -190.690385
-25.000000 -187.399542
-22.500000 -184.088054
-20.000000 -180.539486
-17.500000 -177.580217
-15.000000 -174.384258
-12.500000 -171.244331
-10.000000 -168.078538
-7.500000 -164.847214
-5.000000 -162.071941
-2.500000 -158.951823
0.000000 -155.912901
2.500000 -153.105739
5.000000 -150.112478
7.500000 -147.356391
10.000000 -144.455879
12.500000 -141.705024
15.000000 -138.876192
17.500000 -136.263669
20.000000 -133.695337
22.500000 -130.975822
25.000000 -128.539883
27.500000 -125.917577
30.000000 -123.495291
32.500000 -120.829495
35.000000 -118.431171
37.500000 -116.007825
40.000000 -113.772102
42.500000 -111.418961
45.000000 -109.030933
47.500000 -106.769730
50.000000 -104.387347
52.500000 -102.162022
55.000000 -100.040340
57.500000 -97.856399
60.000000 -95.788344
62.500000 -93.613915
65.000000 -91.722096
67.500000 -89.571113
70.000000 -87.651532
72.500000 -85.545771
75.000000 -83.691841
77.500000 -81.799899
80.000000 -79.856678
82.500000 -78.171895
85.000000 -76.131854
87.500000 -74.205565
90.000000 -72.448538
92.500000 -70.654312
95.000000 -68.956991
97.500000 -67.211153
100.000000 -65.509304
102.500000 -63.732122
105.000000 -62.124085
107.500000 -60.479848
110.000000 -58.914863
112.500000 -57.318461
115.000000 -55.674548
117.500000 -54.093096
120.000000 -52.654698
122.500000 -51.045876
125.000000 -49.626865
127.500000 -48.136784
130.000000 -46.715263
132.500000 -45.223016
135.000000 -43.894963
137.500000 -42.486094
140.000000 -40.983845
142.500000 -39.779316
145.000000 -38.520166
147.500000 -37.332081
150.000000 -36.009183
152.500000 -34.716805
155.000000 -33.570754
157.500000 -32.404090
160.000000 -31.192049
162.500000 -30.019188
165.000000 -28.857900
167.500000 -27.757518
170.000000 -26.578825
172.500000 -25.715088
175.000000 -24.637489
177.500000 -23.525564
180.000000 -22.551009
182.500000 -21.592822
185.000000 -20.699090
187.500000 -19.658929
190.000000 -18.854289
192.500000 -17.743249
195.000000 -16.882883
197.500000 -16.301526
200.000000 -15.422142
202.500000 -14.542355
205.000000 -13.770228
207.500000 -13.010559
210.000000 -12.284237
212.500000 -11.724379
215.000000 -10.800394
217.500000 -10.249681
220.000000 -9.484531
222.500000 -8.905891
225.000000 -8.295835
227.500000 -7.656729
230.000000 -7.066653
232.500000 -6.541710
235.000000 -6.080854
237.500000 -5.572239
240.000000 -5.119283
242.500000 -4.623641
245.000000 -4.280175
247.500000 -3.852947
250.000000 -3.514338
252.500000 -3.079647
255.000000 -2.564089
257.500000 -2.423507
260.000000 -2.017785
262.500000 -1.814504
265.000000 -1.509765
267.500000 -1.242716
270.000000 -1.133625
272.500000 -1.014773
275.000000 -0.568614
277.500000 -0.685578
280.000000 -0.339100
282.500000 -0.301654
285.000000 -0.067260
287.500000 -0.105213
290.000000 0.000000
292.500000 -0.010774
295.000000 -0.006422
297.500000 -0.073404
300.000000 -0.041726
302.500000 -0.163622
305.000000 -0.072946
307.500000 -0.359390
310.000000 -0.342882
312.500000 -0.691841
315.000000 -0.815959
317.500000 -0.805969
320.000000 -1.249579
322.500000 -1.463590
325.000000 -1.683271
327.500000 -1.943982
330.000000 -2.168918
332.500000 -2.605875
335.000000 -2.933836
337.500000 -3.333621
340.000000 -3.678504
342.500000 -4.136422
345.000000 -4.532871
347.500000 -4.951948
350.000000 -5.516812
352.500000 -6.051144
355.000000 -6.504815
357.500000 -7.096308
360.000000 -7.670291
362.500000 -8.245434
365.000000 -8.924705
367.500000 -9.440803
370.000000 -10.204093
372.500000 -10.807192
375.000000 -11.519102
377.500000 -12.270469
380.000000 -13.330033
382.500000 -14.067177
385.000000 -14.468899
387.500000 -15.450937
390.000000 -16.924830
392.500000 -17.400755
395.000000 -18.086277
397.500000 -19.632141
400.000000 -20.281896
402.500000 -20.731817
405.000000 -inf
407.500000 -22.383287
410.000000 -inf
412.500000 -inf
415.000000 -inf
417.500000 -inf
420.000000 -inf
422.500000 -inf
425.000000 -inf
427.500000 -inf
