# OrderP Phi
-60.000000 -inf
-57.550000 -inf
-55.100000 -inf
-52.650000 -inf
-50.200000 -inf
-47.750000 -inf
-45.300000 -inf
-42.850000 -inf
-40.400000 -inf
-37.950000 -inf
-35.500000 -inf
-33.050000 -16.860963
-30.600000 -inf
-28.150000 -16.247860
-25.700000 -13.576600
-23.250000 -12.592140
-20.800000 -12.078103
-18.350000 -10.705448
-15.900000 -9.782522
-13.450000 -9.012475
-11.000000 -8.263757
-8.550000 -7.491324
-6.100000 -6.572145
-3.650000 -5.957007
-1.200000 -5.145020
1.250000 -4.551950
3.700000 -3.941438
6.150000 -3.508458
8.600000 -2.817715
11.050000 -2.440356
13.500000 -2.034040
15.950000 -1.682110
18.400000 -1.446085
20.850000 -0.901784
23.300000 -0.775097
25.750000 -0.408820
28.200000 -0.283122
30.650000 -0.180219
33.100000 -0.114238
35.550000 -0.003150
38.000000 0.000000
40.450000 -0.074042
42.900000 -0.019952
45.350000 -0.110788
47.800000 -0.289089
50.250000 -0.409196
52.700000 -0.498503
55.150000 -0.671288
57.600000 -1.110334
60.050000 -1.363788
62.500000 -1.709555
64.950000 -2.053193
67.400000 -2.444073
69.850000 -2.786454
72.300000 -3.295184
74.750000 -3.773662
77.200000 -4.180044
79.650000 -4.769778
82.100000 -5.260449
84.550000 -5.882739
87.000000 -6.683067
89.450000 -7.027314
91.900000 -7.783466
94.350000 -8.180001
96.800000 -9.044123
99.250000 -9.801590
101.700000 -10.791714
104.150000 -11.458663
106.600000 -12.257456
109.050000 -13.205815
111.500000 -13.945433
113.950000 -14.926628
116.400000 -15.880336
118.850000 -16.705076
121.300000 -17.642986
123.750000 -18.542070
126.200000 -19.570187
128.650000 -20.525308
131.100000 -21.602297
133.550000 -22.633417
136.000000 -23.636932
138.450000 -24.817358
140.900000 -25.956692
143.350000 -27.091052
145.800000 -28.246323
148.250000 -29.331092
150.700000 -30.618904
153.150000 -31.853009
155.600000 -33.173770
158.050000 -34.393887
160.500000 -35.732537
162.950000 -37.168402
165.400000 -38.401480
167.850000 -39.797106
170.300000 -41.203748
172.750000 -42.619508
175.200000 -44.034699
177.650000 -45.589607
180.100000 -47.028733
182.550000 -48.587552
185.000000 -49.915052
187.450000 -51.403026
189.900000 -53.062194
192.350000 -54.688941
194.800000 -56.396121
197.250000 -58.021558
199.700000 -59.509972
202.150000 -61.422918
204.600000 -62.989625
207.050000 -64.863332
209.500000 -66.373619
211.950000 -68.200006
214.400000 -69.937396
216.850000 -71.723606
219.300000 -73.624189
221.750000 -75.367213
224.200000 -77.385371
226.650000 -79.153665
229.100000 -81.017992
231.550000 -83.013672
234.000000 -85.012260
236.450000 -87.027681
238.900000 -88.936954
241.350000 -91.016304
243.800000 -93.123861
246.250000 -95.064892
248.700000 -97.239919
251.150000 -99.427616
253.600000 -101.437786
256.050000 -103.608291
258.500000 -105.828707
260.950000 -107.853677
263.400000 -110.205761
265.850000 -112.482159
268.300000 -114.707454
270.750000 -117.007324
273.200000 -119.180274
275.650000 -121.834270
278.100000 -123.943722
280.550000 -126.255989
283.000000 -128.716472
285.450000 -131.094853
287.900000 -133.386176
290.350000 -136.094960
292.800000 -138.589262
295.250000 -141.085992
297.700000 -143.496169
300.150000 -146.161279
302.600000 -148.887618
305.050000 -151.267451
307.500000 -154.187095
309.950000 -156.634261
312.400000 -159.398286
314.850000 -162.082146
317.300000 -164.736996
319.750000 -167.449076
322.200000 -170.182765
324.650000 -173.040834
327.100000 -175.811276
329.550000 -178.703296
332.000000 -181.556907
334.450000 -184.314336
336.900000 -187.246998
339.350000 -190.226811
341.800000 -193.277782
344.250000 -196.245406
346.700000 -199.051031
349.150000 -201.959474
351.600000 -205.070698
354.050000 -208.233490
356.500000 -211.119908
358.950000 -214.553509
361.400000 -217.427485
363.850000 -220.498023
366.300000 -223.667672
368.750000 -227.014399
371.200000 -230.334250
373.650000 -233.449328
376.100000 -236.710892
378.550000 -239.893465
381.000000 -242.689338
383.450000 -246.860715
385.900000 -249.132583
388.350000 -254.055640
390.800000 -257.865829
393.250000 -259.316800
395.700000 -inf
398.150000 -inf
400.600000 -inf
403.050000 -inf
405.500000 -inf
407.950000 -inf
410.400000 -inf
412.850000 -inf
415.300000 -inf
417.750000 -inf
420.200000 -inf
422.650000 -inf
425.100000 -inf
427.550000 -inf
