1000000.0	114.99098846910346	114.99098846910346
1000500.0	124.88032416019426	124.88032416019426
1001000.0	105.36158953095608	105.36158953095608
1001500.0	111.96566006708106	111.96566006708106
1002000.0	126.88938370876001	126.88938370876001
1002500.0	141.84832458794807	141.84832458794807
1003000.0	147.9979250592388	147.9979250592388
1003500.0	179.1115158811449	179.1115158811449
1004000.0	133.572273776421	133.572273776421
1004500.0	130.23334425956418	130.23334425956418
1005000.0	108.87325121268418	108.87325121268418
1005500.0	137.46797104798347	137.46797104798347
1006000.0	144.03682434661155	144.03682434661155
1006500.0	134.54494033583853	134.54494033583853
1007000.0	125.13355286789901	125.13355286789901
1007500.0	173.32414985266283	173.32414985266283
1008000.0	126.66634120462317	126.66634120462317
1008500.0	139.81746389235056	139.81746389235056
1009000.0	140.46982129167665	140.46982129167665
1009500.0	146.10793331362888	146.10793331362888
1010000.0	164.66909448524265	164.66909448524265
1010500.0	147.16445043850533	147.16445043850533
1011000.0	169.93323298520633	169.93323298520633
1011500.0	164.04021524423968	164.04021524423968
1012000.0	143.8741542496044	143.8741542496044
1012500.0	144.22297260194796	144.22297260194796
1013000.0	164.37226348348656	164.37226348348656
1013500.0	158.53626412703636	158.53626412703636
1014000.0	152.47722226644322	152.47722226644322
1014500.0	139.96336387626715	139.96336387626715
1015000.0	133.24861059372859	133.24861059372859
1015500.0	165.23592430778794	165.23592430778794
1016000.0	140.28367303634025	140.28367303634025
1016500.0	145.78762415354967	145.78762415354967
1017000.0	153.20504517469212	153.20504517469212
1017500.0	140.83205573449143	140.83205573449143
1018000.0	127.74298246520951	127.74298246520951
1018500.0	128.48757548654896	128.48757548654896
1019000.0	114.34366210370636	114.34366210370636
1019500.0	128.87999613293164	128.87999613293164
1020000.0	120.22997179943434	120.22997179943434
1020500.0	137.7027526312941	137.7027526312941
1021000.0	95.13852858931483	95.13852858931483
1021500.0	118.91351792161448	118.91351792161448
1022000.0	104.33525860965364	104.33525860965364
1022500.0	106.79375718912463	106.79375718912463
1023000.0	143.33918764193055	143.33918764193055
1023500.0	146.2672493880167	146.2672493880167
1024000.0	147.77991358902486	147.77991358902486
1024500.0	128.0750307044564	128.0750307044564
1025000.0	134.83338628103408	134.83338628103408
1025500.0	116.26551706418775	116.26551706418775
1026000.0	132.37824172418243	132.37824172418243
1026500.0	117.48973532000035	117.48973532000035
1027000.0	99.68826027151304	99.68826027151304
1027500.0	148.84984680437253	148.84984680437253
1028000.0	150.39940525419334	150.39940525419334
1028500.0	143.22011983896863	143.22011983896863
1029000.0	110.10920854765835	110.10920854765835
1029500.0	131.3602958594222	131.3602958594222
1030000.0	110.4630579339309	110.4630579339309
1030500.0	102.54924156521862	102.54924156521862
1031000.0	96.25541812132707	96.25541812132707
1031500.0	119.41997533703619	119.41997533703619
1032000.0	126.01062978267773	126.01062978267773
1032500.0	119.06444893945397	119.06444893945397
1033000.0	117.31364913252196	117.31364913252196
